repository,domain,artifact_id,artifact_name,artifact_type,canonical_status,source_path,canonical_path,owner,version,branch,source_commit,epistemic_class,implementation_target,related_artifacts,migration_status,next_step
Sas-Executar/next-forge,GAP,GAP,popover.tsx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/components/ui/popover.tsx,docs/components/ui/popover.tsx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,scroll-area.tsx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/components/ui/scroll-area.tsx,docs/components/ui/scroll-area.tsx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,select.tsx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/components/ui/select.tsx,docs/components/ui/select.tsx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,separator.tsx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/components/ui/separator.tsx,docs/components/ui/separator.tsx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,sheet.tsx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/components/ui/sheet.tsx,docs/components/ui/sheet.tsx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,sonner.tsx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/components/ui/sonner.tsx,docs/components/ui/sonner.tsx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,spinner.tsx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/components/ui/spinner.tsx,docs/components/ui/spinner.tsx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,textarea.tsx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/components/ui/textarea.tsx,docs/components/ui/textarea.tsx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,tooltip.tsx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/components/ui/tooltip.tsx,docs/components/ui/tooltip.tsx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,vercel.tsx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/components/vercel.tsx,docs/components/vercel.tsx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,c15t.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/addons/c15t.mdx,docs/content/docs/addons/c15t.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,dub.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/addons/dub.mdx,docs/content/docs/addons/dub.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,fuse.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/addons/fuse.mdx,docs/content/docs/addons/fuse.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,joyful.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/addons/joyful.mdx,docs/content/docs/addons/joyful.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,metabase.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/addons/metabase.mdx,docs/content/docs/addons/metabase.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,motion.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/addons/motion.mdx,docs/content/docs/addons/motion.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,next-safe-action.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/addons/next-safe-action.mdx,docs/content/docs/addons/next-safe-action.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,nuqs.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/addons/nuqs.mdx,docs/content/docs/addons/nuqs.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,react-wrap-balancer.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/addons/react-wrap-balancer.mdx,docs/content/docs/addons/react-wrap-balancer.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,trunk.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/addons/trunk.mdx,docs/content/docs/addons/trunk.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,zustand.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/addons/zustand.mdx,docs/content/docs/addons/zustand.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,api.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/apps/api.mdx,docs/content/docs/apps/api.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,app.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/apps/app.mdx,docs/content/docs/apps/app.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,docs.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/apps/docs.mdx,docs/content/docs/apps/docs.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,email.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/apps/email.mdx,docs/content/docs/apps/email.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,storybook.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/apps/storybook.mdx,docs/content/docs/apps/storybook.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,studio.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/apps/studio.mdx,docs/content/docs/apps/studio.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,web.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/apps/web.mdx,docs/content/docs/apps/web.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,docker.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/deployment/docker.mdx,docs/content/docs/deployment/docker.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,netlify.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/deployment/netlify.mdx,docs/content/docs/deployment/netlify.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,vercel.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/deployment/vercel.mdx,docs/content/docs/deployment/vercel.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,ai-chatbot.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/examples/ai-chatbot.mdx,docs/content/docs/examples/ai-chatbot.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,faq.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/faq.mdx,docs/content/docs/faq.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,index.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/index.mdx,docs/content/docs/index.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,meta.json,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/meta.json,docs/content/docs/meta.json,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,appwrite.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/authentication/appwrite.mdx,docs/content/docs/migrations/authentication/appwrite.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,authjs.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/authentication/authjs.mdx,docs/content/docs/migrations/authentication/authjs.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,better-auth.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/authentication/better-auth.mdx,docs/content/docs/migrations/authentication/better-auth.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,supabase.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/authentication/supabase.mdx,docs/content/docs/migrations/authentication/supabase.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,content-collections.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/cms/content-collections.mdx,docs/content/docs/migrations/cms/content-collections.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,appwrite.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/database/appwrite.mdx,docs/content/docs/migrations/database/appwrite.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,convex.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/database/convex.mdx,docs/content/docs/migrations/database/convex.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,drizzle.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/database/drizzle.mdx,docs/content/docs/migrations/database/drizzle.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,edgedb.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/database/edgedb.mdx,docs/content/docs/migrations/database/edgedb.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,planetscale.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/database/planetscale.mdx,docs/content/docs/migrations/database/planetscale.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,prisma-postgres.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/database/prisma-postgres.mdx,docs/content/docs/migrations/database/prisma-postgres.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,supabase.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/database/supabase.mdx,docs/content/docs/migrations/database/supabase.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,turso.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/database/turso.mdx,docs/content/docs/migrations/database/turso.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,fumadocs.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/documentation/fumadocs.mdx,docs/content/docs/migrations/documentation/fumadocs.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,hypertune.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/flags/hypertune.mdx,docs/content/docs/migrations/flags/hypertune.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,eslint.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/formatting/eslint.mdx,docs/content/docs/migrations/formatting/eslint.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,novu.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/notifications/novu.mdx,docs/content/docs/migrations/notifications/novu.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,lemon-squeezy.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/payments/lemon-squeezy.mdx,docs/content/docs/migrations/payments/lemon-squeezy.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,paddle.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/payments/paddle.mdx,docs/content/docs/migrations/payments/paddle.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,appwrite.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/storage/appwrite.mdx,docs/content/docs/migrations/storage/appwrite.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,upload-thing.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/migrations/storage/upload-thing.mdx,docs/content/docs/migrations/storage/upload-thing.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,product.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/packages/analytics/product.mdx,docs/content/docs/packages/analytics/product.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,web.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/packages/analytics/web.mdx,docs/content/docs/packages/analytics/web.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,authentication.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/packages/authentication.mdx,docs/content/docs/packages/authentication.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,components.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/packages/cms/components.mdx,docs/content/docs/packages/cms/components.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,meta.json,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/packages/cms/meta.json,docs/content/docs/packages/cms/meta.json,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,metadata.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/packages/cms/metadata.mdx,docs/content/docs/packages/cms/metadata.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,overview.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/packages/cms/overview.mdx,docs/content/docs/packages/cms/overview.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,collaboration.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/packages/collaboration.mdx,docs/content/docs/packages/collaboration.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,cron.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/packages/cron.mdx,docs/content/docs/packages/cron.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,database.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/packages/database.mdx,docs/content/docs/packages/database.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,colors.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/packages/design-system/colors.mdx,docs/content/docs/packages/design-system/colors.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,components.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/packages/design-system/components.mdx,docs/content/docs/packages/design-system/components.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,dark-mode.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/packages/design-system/dark-mode.mdx,docs/content/docs/packages/design-system/dark-mode.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,meta.json,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/packages/design-system/meta.json,docs/content/docs/packages/design-system/meta.json,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,provider.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/packages/design-system/provider.mdx,docs/content/docs/packages/design-system/provider.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
Sas-Executar/next-forge,GAP,GAP,typography.mdx,blob,SOURCE_PATH_OBSERVED_AUTHORITY_NOT_ASSESSED,docs/content/docs/packages/design-system/typography.mdx,docs/content/docs/packages/design-system/typography.mdx,,,main,f189de79ceef7c1ef69f61f12e272f99b4cdb699,CORPUS_DIRECT,,,KEEP_PENDING_RECONCILIATION,"Reconcile ID, authority and final target against corpus"
